0WK0EqiidP6WEDOHK34HEe,Township Rebellion,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],9,1,True,0.525,0.597,2,-8.578,1,0.0551,0.00747,0.005529999999999999,0.35100000000000003,0.47,133.58,324427,4.0,1992,1992-11-03
1zVE9JBBy8j0KmlbM8Xwhi,Freedom,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],10,1,False,0.499,0.613,7,-8.53,1,0.0953,0.00061,0.0225,0.23199999999999998,0.531,113.57700000000001,366267,4.0,1992,1992-11-03
2SwgVZn9S4NGueAaEAryf1,Man on a Mission,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1,1,False,0.787,0.903,0,-4.894,1,0.0315,0.292,2.48e-05,0.10099999999999999,0.9620000000000001,119.946,224307,4.0,2018,2018-04-10
0QCQ1Isa0YPVyIbs6JwpO1,Do It for Love,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],2,1,False,0.5870000000000001,0.958,4,-5.149,1,0.0586,0.107,0.0,0.0574,0.8320000000000001,87.976,238000,4.0,2018,2018-04-10
3kIBEFhsZOeeKGebxRraOb,Someday We'll Know,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],3,1,False,0.565,0.7809999999999999,1,-5.073,0,0.0308,0.0233,9.91e-06,0.0819,0.461,109.977,268013,4.0,2018,2018-04-10
5dNDRw6qjDcnbW3luRhElU,Forever for You,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],4,1,False,0.6509999999999999,0.5670000000000001,9,-6.4170000000000025,1,0.024,0.562,5.78e-06,0.18600000000000005,0.37,97.03,277813,4.0,2018,2018-04-10
561UU4MvlsCenN1x7leYCh,Life's Too Short,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],5,1,False,0.833,0.805,0,-4.553999999999999,1,0.0347,0.076,0.0136,0.0731,0.9740000000000001,116.01299999999999,209960,4.0,2018,2018-04-10
5ytl6Ay8G7ucmujk9R3S0c,Getaway Car,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],6,1,False,0.782,0.619,8,-5.7589999999999995,1,0.0266,0.264,0.0,0.0607,0.898,110.00399999999999,229253,4.0,2018,2018-04-10
0zjqm0VWOQT9is5gT9CTib,Make You Stay,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],7,1,False,0.605,0.9209999999999999,9,-4.336,0,0.0407,0.0203,0.0,0.228,0.705,90.02,221174,4.0,2018,2018-04-10
5UMTzSiB8mMu9vuo2PZkhd,Miss DJ,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],8,1,False,0.679,0.8909999999999999,10,-3.531,1,0.0339,0.0953,0.0,0.155,0.965,102.992,229213,4.0,2018,2018-04-10
6Uz62Rd9XadpjT8Zebgwq2,She Got Me Bad,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],9,1,False,0.61,0.7440000000000001,10,-5.819,1,0.0506,0.41,0.0,0.142,0.672,170.00099999999995,196280,4.0,2018,2018-04-10
7IYXfiXsiMdhcboT6Vw7Qu,Breath of Your Life,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],10,1,False,0.705,0.769,1,-7.0829999999999975,1,0.0348,0.281,0.0,0.0997,0.795,96.00299999999999,234987,4.0,2018,2018-04-10
0dT5eHAqMNchKMw06dgyFW,Intuition,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],11,1,False,0.77,0.55,7,-6.515,1,0.034,0.536,0.0,0.149,0.6559999999999999,125.919,250693,4.0,2018,2018-04-10
3nvfZxZcdZ5rIy8bxAr5fX,Heartbreak Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],12,1,False,0.611,0.61,5,-7.851,0,0.0393,0.299,0.0,0.297,0.684,171.995,246400,4.0,2018,2018-04-10
2nWM35FPxkYAWHHv9hrczL,Something About You,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],13,1,False,0.8,0.552,10,-6.2079999999999975,1,0.0244,0.158,0.0,0.16699999999999998,0.34700000000000003,98.022,242907,4.0,2018,2018-04-10
1pxJE4N74aGkC6BbIUhq3P,Love in a Dangerous Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],14,1,False,0.593,0.95,8,-6.72,1,0.0403,0.183,0.000251,0.0615,0.7909999999999999,99.016,296008,4.0,2018,2018-04-10
5oLsi3F0C26MGnXJcnzQyB,Love The One You're With,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],1,1,False,0.61,0.883,0,-5.888999999999999,1,0.0749,0.24,0.0,0.248,0.6409999999999999,95.03399999999999,215093,4.0,2003,2003-12-01
7xGWDXdFKvsapcORfJuloO,Your Game,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],2,1,False,0.741,0.632,11,-7.837999999999999,0,0.0431,0.077,0.0,0.0334,0.593,92.98700000000001,250000,4.0,2003,2003-12-01
0AqhwhQv1xnqCH9wzlQ7PE,Stronger,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],3,1,False,0.645,0.513,0,-8.404,1,0.0391,0.29600000000000004,3.75e-06,0.109,0.6829999999999999,75.008,318720,4.0,2003,2003-12-01
4mZsyuthp695XQWwb2g3qe,Leave Right Now,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],4,1,False,0.6409999999999999,0.445,6,-8.674,1,0.0368,0.145,0.0,0.10800000000000001,0.38299999999999995,81.931,214733,4.0,2003,2003-12-01
5nvUqq0fvB0GN6mqzDc9Ey,Love Is A Matter Of Distance,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],5,1,False,0.5429999999999999,0.56,8,-6.982,1,0.024,0.51,0.0,0.0954,0.304,99.941,178027,4.0,2003,2003-12-01
4KepeWvq5KfZUevd0cQ70T,Dance The Night Away,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],6,1,False,0.77,0.757,11,-5.386,0,0.044000000000000004,0.17300000000000001,8.87e-06,0.0244,0.596,99.994,245573,4.0,2003,2003-12-01
3VXoePG7JjYl2ay8fzLhtG,Very Kind,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],7,1,False,0.77,0.28800000000000003,9,-10.32,0,0.0526,0.11199999999999999,0.0,0.16399999999999998,0.44,79.962,310013,4.0,2003,2003-12-01
41YN3uBz1PpFNZtmAAaSKS,Free,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],8,1,False,0.7170000000000001,0.616,6,-8.087,0,0.0277,0.0576,0.0,0.0497,0.6920000000000001,98.62799999999999,247067,4.0,2003,2003-12-01
2nO4uKyReZHH7JS61yT2nS,Going My Way,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],9,1,False,0.564,0.395,11,-9.912,1,0.125,0.337,0.0,0.289,0.374,84.896,221347,4.0,2003,2003-12-01
4L4Ug6ah2UXH3JDlpeduRf,Out Of My Mind,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],10,1,False,0.79,0.83,7,-7.254,1,0.0623,0.0472,0.0,0.13,0.945,120.955,187640,4.0,2003,2003-12-01
2JgPlDkLbdcRk5Jp3e7Pgm,Friday's Child,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],11,1,False,0.545,0.6890000000000001,6,-7.063,1,0.0394,0.0998,0.13,0.11599999999999999,0.7959999999999999,164.003,540933,4.0,2003,2003-12-01
5Kz6iIkOBZepijORtkfEvj,Listen For The Laugh,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],1,1,False,0.521,0.8140000000000001,2,-7.903,1,0.0546,0.23,0.13,0.28800000000000003,0.894,172.989,247293,3.0,1994,1994-03-01
6uu5fXS1JPfX3pGArifC8A,All The Ways I Want You,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],2,1,False,0.6970000000000001,0.23399999999999999,4,-14.984000000000002,1,0.0301,0.523,0.00364,0.10400000000000001,0.336,101.60799999999999,258600,4.0,1994,1994-03-01
6AGrDsrNVFeTTl4sQHfqsY,Bone In My Ear,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],3,1,False,0.41700000000000004,0.365,9,-12.710999999999999,0,0.0344,0.741,0.000641,0.258,0.307,172.692,225867,3.0,1994,1994-03-01
1MdS31xYweAsuwj7fdR8xA,Burden Of The Angel/Beast,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],4,1,False,0.695,0.312,2,-13.338,1,0.0293,0.7929999999999999,0.0146,0.10400000000000001,0.3720000000000001,125.427,390667,4.0,1994,1994-03-01
0rHW20CX7izpkFLVj6RhtM,Scanning These Crowds,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],5,1,False,0.584,0.611,2,-9.104,1,0.0291,0.139,0.000113,0.115,0.43799999999999994,118.199,229533,4.0,1994,1994-03-01
31v1dqATMAtTPlZjOE3Tou,Southland Of The Heart,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],6,1,False,0.562,0.303,0,-13.376,1,0.0261,0.0367,0.000332,0.0837,0.242,70.465,289893,4.0,1994,1994-03-01
4M2EK2o9Zgy2jeqLVifARM,Train In The Rain,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],7,1,False,0.5589999999999999,0.313,4,-17.002,1,0.0463,0.94,0.879,0.0981,0.743,102.92200000000001,223173,4.0,1994,1994-03-01
59gijFhkwYNY2IAw0wg2PX,Someone I Used To Love,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],8,1,False,0.45899999999999996,0.33399999999999996,9,-13.8,1,0.0309,0.48100000000000004,6.7e-05,0.11,0.384,82.948,214907,4.0,1994,1994-03-01
1dVT2CbuH0j9rKco5dvkLI,Love Loves You Too,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],9,1,False,0.613,0.294,4,-13.13,1,0.0311,0.8109999999999999,0.0243,0.10800000000000001,0.174,81.959,253933,4.0,1994,1994-03-01
3bM7rvHfGmCxRPOiPE177Y,Sunrise On The Mississippi,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],10,1,False,0.568,0.307,0,-13.334000000000001,1,0.0428,0.877,0.898,0.265,0.76,142.66299999999995,181133,4.0,1994,1994-03-01
2IHBrlBh7aurAatdXG2yTb,Closer to the Light,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],11,1,False,0.536,0.21899999999999997,11,-18.2,0,0.03,0.34,0.0362,0.12300000000000001,0.306,143.576,250333,3.0,1994,1994-03-01
7rrMXOKZNmoO10wgvwNj5H,Tie Me At The Crossroads,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],12,1,False,0.586,0.742,9,-6.8839999999999995,1,0.0493,0.023,8.77e-06,0.0697,0.968,170.00900000000001,170507,4.0,1994,1994-03-01
6LiqMOJNu3pMKO6M1cTsgA,Amber Waves,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],1,1,False,0.5760000000000001,0.494,9,-9.917,1,0.0262,0.898,0.00443,0.139,0.4370000000000001,100.0,219400,4.0,2002,2002-10-28
7Kwmac3lkTQ8tPyAVQ0L8G,A Sorta Fairytale,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],2,1,False,0.605,0.46299999999999997,5,-9.805,0,0.0433,0.6829999999999999,0.0206,0.091,0.888,153.072,328600,4.0,2002,2002-10-28
5AYTqYsVCLGRZn260BdzhA,Wednesday,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],3,1,False,0.5529999999999999,0.413,7,-13.424000000000001,0,0.0367,0.888,0.0015199999999999999,0.0902,0.39899999999999997,106.479,149107,5.0,2002,2002-10-28
23x2sdNqlVYtl5gWGyNFde,strange,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],4,1,False,0.5329999999999999,0.319,10,-11.448,1,0.0323,0.885,0.00387,0.11800000000000001,0.19699999999999998,119.475,185987,3.0,2002,2002-10-28
5lRtnfrCah6ntObtZLbZTU,Carbon,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],5,1,False,0.44799999999999995,0.584,8,-9.971,0,0.0296,0.8029999999999999,0.33399999999999996,0.0858,0.4270000000000001,157.99200000000005,273333,3.0,2002,2002-10-28
6SlnEnfXXRN56646HSFcO5,Crazy,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],6,1,False,0.465,0.375,2,-11.737,0,0.0292,0.7609999999999999,0.0218,0.13,0.233,131.164,263293,3.0,2002,2002-10-28
76zFGcQrel57hYKVLseQDN,wampum prayer,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],7,1,False,0.496,0.15,8,-16.816,1,0.24600000000000002,0.977,0.000202,0.158,0.22699999999999998,130.123,44333,4.0,2002,2002-10-28
78ooTgHdUvkvmKqm5bw293,don't make me come to Vegas,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],8,1,False,0.685,0.4320000000000001,7,-11.277999999999999,1,0.0373,0.861,0.21,0.0883,0.611,97.02799999999999,291560,4.0,2002,2002-10-28
5uvY2yM4HMKdwijMCPrd4x,Sweet Sangria,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],9,1,False,0.6779999999999999,0.49,0,-10.468,1,0.0361,0.672,0.000643,0.188,0.685,134.97799999999998,241693,4.0,2002,2002-10-28
5qGqSVrQC55BPAKhJj5Ftv,Your Cloud,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],10,1,False,0.591,0.299,6,-14.459000000000001,1,0.0287,0.847,0.0455,0.106,0.149,113.01899999999999,270680,4.0,2002,2002-10-28
3UkYhZrL4RrjQbxxth6uQ0,Pancake,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],11,1,False,0.5920000000000001,0.55,2,-9.097000000000001,0,0.0284,0.8,0.00364,0.114,0.573,133.952,234827,4.0,2002,2002-10-28
0AByf8LXqfnKa1UW7kbxsr,I Can't See New York,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],12,1,False,0.45899999999999996,0.401,5,-11.675,0,0.0271,0.8759999999999999,0.0941,0.0762,0.18,101.63600000000001,434907,4.0,2002,2002-10-28
1ymMLSCjjk9tuVC0ZhfmBh,mrs. jesus,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],13,1,False,0.485,0.295,9,-12.633,1,0.0324,0.9209999999999999,0.0283,0.177,0.223,123.16799999999999,185253,4.0,2002,2002-10-28
5p8pLI3XwrwiIdxdw2Rlgd,Taxi Ride,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],14,1,False,0.55,0.6629999999999999,8,-7.5870000000000015,1,0.0359,0.353,0.0141,0.13,0.642,166.00799999999995,240333,4.0,2002,2002-10-28
2tu3GBzpVQfD8gtYsIm2o5,Another Girl's Paradise,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],15,1,False,0.618,0.415,0,-10.982999999999999,1,0.0307,0.7140000000000001,0.00156,0.142,0.24100000000000002,123.09899999999999,214613,4.0,2002,2002-10-28
4lDMOr82Ks0qcXSe9hp4f0,Scarlet's Walk,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],16,1,False,0.444,0.392,3,-12.270999999999999,0,0.0273,0.963,0.0561,0.106,0.327,81.531,256853,4.0,2002,2002-10-28
1MjpQ68nD7GhX2GusCyPD5,Virginia,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],17,1,False,0.457,0.49,6,-10.096,0,0.0273,0.87,0.161,0.136,0.22899999999999998,140.972,235147,3.0,2002,2002-10-28
0UxGJ0eyqOdcPrOWCNJtmp,Gold Dust,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],18,1,False,0.276,0.22399999999999998,3,-11.98,0,0.0352,0.9229999999999999,0.00425,0.102,0.261,127.68799999999999,356147,4.0,2002,2002-10-28
6RovFMOG0avksTizHRlbUi,Rosaryville,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],1,1,False,0.7290000000000001,0.5870000000000001,5,-7.853,1,0.0276,0.336,1.53e-06,0.0668,0.636,129.833,269507,4.0,1999,1999-07-20
1PnJ0wTwdDQ2oTMlhLg3Ab,Porcelain Blue,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],2,1,False,0.778,0.529,9,-9.579,0,0.0358,0.775,0.00043099999999999996,0.111,0.7040000000000001,131.983,224253,4.0,1999,1999-07-20
4xSxXbvS2ImooFqVW0sM2Y,Rosa's Coronas,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],3,1,False,0.5579999999999999,0.319,1,-9.532,1,0.0347,0.8140000000000001,0.0,0.0969,0.349,124.012,290173,4.0,1999,1999-07-20
2w5gwaI27Ek8fSCQdFiDNC,In My Mother's House,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],4,1,False,0.5489999999999999,0.162,7,-13.495999999999999,1,0.0332,0.922,0.0,0.10300000000000001,0.19,108.775,215720,3.0,1999,1999-07-20
